case_id,state,land_category,location_type,tenure_type,land_area_m2,acquisition_area_m2,building_age_years,market_value_myr,statutory_disturbance_myr,relocation_allowance_myr,recommended_compensation_myr
CASE-2026-TR-03766,Johor,Industry,Suburban,Freehold,18778,7901,24,20189000,3028400,8000,23225400
CASE-2026-TR-03767,Sabah,Agriculture,Urban,Freehold,13891,7539,30,4932000,739800,8000,5679800
CASE-2026-TR-03768,Pulau Pinang,Agriculture,Suburban,Freehold,6151,1520,33,1057000,158600,8000,1223600
CASE-2026-TR-03769,Johor,Building,Suburban,Malay Reserve,909,822,35,2011000,301600,8000,2320600
CASE-2026-TR-03770,Sabah,Agriculture,Urban,Freehold,9624,4333,23,2764000,414600,8000,3186600
CASE-2026-TR-03771,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,2414,1259,18,6398000,959700,8000,7365700
CASE-2026-TR-03772,Pulau Pinang,Agriculture,Rural,Freehold,19776,14971,27,7365000,1104800,8000,8477800
CASE-2026-TR-03773,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,1724,1405,1,6358000,953700,8000,7319700
CASE-2026-TR-03774,Kelantan,Building,Suburban,Freehold,542,196,5,600000,90000,8000,698000
CASE-2026-TR-03775,Selangor,Agriculture,Rural,Leasehold,5633,1538,24,918000,137700,8000,1063700
CASE-2026-TR-03776,Kedah,Building,Rural,Freehold,2714,2160,15,4863000,729400,8000,5600400
CASE-2026-TR-03777,Kelantan,Agriculture,Urban,Freehold,12667,11235,0,5487000,823000,8000,6318000
CASE-2026-TR-03778,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,18620,10225,13,7775000,1166200,8000,8949200
CASE-2026-TR-03779,Kedah,Agriculture,Suburban,Freehold,12328,3613,27,1770000,265500,8000,2043500
CASE-2026-TR-03780,Terengganu,Industry,Urban,Freehold,20592,5868,1,16217000,2432600,8000,18657600
CASE-2026-TR-03781,Pulau Pinang,Building,Suburban,Freehold,643,541,26,1638000,245700,8000,1891700
CASE-2026-TR-03782,Selangor,Building,Suburban,Leasehold,2467,2167,39,5803000,870400,8000,6681400
CASE-2026-TR-03783,Johor,Agriculture,Suburban,Leasehold,9232,6159,32,3367000,505000,8000,3880000
CASE-2026-TR-03784,Negeri Sembilan,Industry,Urban,Malay Reserve,16857,5269,3,14973000,2246000,8000,17227000
CASE-2026-TR-03785,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Malay Reserve,18510,13826,26,7191000,1078600,8000,8277600
CASE-2026-TR-03786,Wilayah Persekutuan Labuan,Building,Suburban,Leasehold,1129,921,39,1989000,298400,8000,2295400
CASE-2026-TR-03787,Johor,Agriculture,Rural,Freehold,8230,2813,13,1539000,230800,8000,1777800
CASE-2026-TR-03788,Perak,Agriculture,Rural,Freehold,18626,12590,24,4711000,706600,8000,5425600
CASE-2026-TR-03789,Johor,Building,Suburban,Freehold,977,914,23,2896000,434400,8000,3338400
CASE-2026-TR-03790,Perlis,Agriculture,Urban,Freehold,5608,1830,37,1023000,153400,8000,1184400
CASE-2026-TR-03791,Pahang,Agriculture,Rural,Freehold,14804,7111,13,2551000,382600,8000,2941600
CASE-2026-TR-03792,Selangor,Building,Urban,Malay Reserve,523,132,29,530000,79500,8000,617500
CASE-2026-TR-03793,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Freehold,2010,1746,13,5638000,845700,8000,6491700
CASE-2026-TR-03794,Kedah,Building,Suburban,Freehold,2833,2360,10,5964000,894600,8000,6866600
CASE-2026-TR-03795,Johor,Agriculture,Urban,Freehold,5180,3296,34,2378000,356700,8000,2742700
CASE-2026-TR-03796,Kedah,Building,Rural,Freehold,682,557,28,1256000,188400,8000,1452400
CASE-2026-TR-03797,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,886,541,3,2335000,350200,8000,2693200
CASE-2026-TR-03798,Sabah,Building,Rural,Malay Reserve,1146,516,28,1103000,165400,8000,1276400
CASE-2026-TR-03799,Pulau Pinang,Agriculture,Suburban,Leasehold,7798,5319,15,3651000,547600,8000,4206600
CASE-2026-TR-03800,Terengganu,Industry,Suburban,Freehold,10953,3267,1,7871000,1180600,8000,9059600
CASE-2026-TR-03801,Pulau Pinang,Agriculture,Rural,Freehold,8121,1892,4,1426000,213900,8000,1647900
CASE-2026-TR-03802,Wilayah Persekutuan Putrajaya,Agriculture,Urban,Freehold,7690,3234,3,3023000,453400,8000,3484400
CASE-2026-TR-03803,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,8584,5185,39,3890000,583500,8000,4481500
CASE-2026-TR-03804,Pulau Pinang,Building,Urban,Freehold,2130,1754,28,7104000,1065600,8000,8177600
CASE-2026-TR-03805,Perak,Building,Rural,Freehold,2837,1355,19,3224000,483600,8000,3715600
CASE-2026-TR-03806,Perak,Agriculture,Rural,Freehold,19434,5068,16,2022000,303300,8000,2333300
CASE-2026-TR-03807,Kedah,Industry,Rural,Malay Reserve,6188,5838,4,10376000,1556400,8000,11940400
CASE-2026-TR-03808,Kelantan,Building,Rural,Freehold,1156,333,2,957000,143600,8000,1108600
CASE-2026-TR-03809,Sarawak,Building,Suburban,Freehold,2916,1682,2,5692000,853800,8000,6553800
CASE-2026-TR-03810,Negeri Sembilan,Building,Rural,Freehold,2089,748,23,2046000,306900,8000,2360900
CASE-2026-TR-03811,Wilayah Persekutuan Labuan,Building,Suburban,Freehold,2618,2409,24,6719000,1007800,8000,7734800
CASE-2026-TR-03812,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,290,84,9,438000,65700,8000,511700
CASE-2026-TR-03813,Johor,Building,Rural,Freehold,745,304,15,872000,130800,8000,1010800
CASE-2026-TR-03814,Negeri Sembilan,Building,Rural,Freehold,1225,1116,14,2762000,414300,8000,3184300
CASE-2026-TR-03815,Wilayah Persekutuan Putrajaya,Building,Suburban,Freehold,2278,1378,6,5740000,861000,8000,6609000
CASE-2026-TR-03816,Selangor,Agriculture,Urban,Freehold,16048,14017,36,11185000,1677800,8000,12870800
CASE-2026-TR-03817,Pulau Pinang,Building,Rural,Leasehold,1735,1532,39,3641000,546200,8000,4195200
CASE-2026-TR-03818,Selangor,Industry,Suburban,Freehold,3110,1093,4,3423000,513400,8000,3944400
CASE-2026-TR-03819,Perak,Industry,Suburban,Leasehold,19855,9205,18,17416000,2612400,8000,20036400
CASE-2026-TR-03820,Johor,Building,Suburban,Leasehold,525,232,23,759000,113800,8000,880800
CASE-2026-TR-03821,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,2185,611,32,2889000,433400,8000,3330400
CASE-2026-TR-03822,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Freehold,18833,15997,17,9961000,1494200,8000,11463200
CASE-2026-TR-03823,Perak,Building,Suburban,Leasehold,2045,1142,23,3024000,453600,8000,3485600
CASE-2026-TR-03824,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,2171,1375,14,6372000,955800,8000,7335800
CASE-2026-TR-03825,Perak,Building,Suburban,Freehold,2722,1381,9,4137000,620600,8000,4765600
CASE-2026-TR-03826,Pulau Pinang,Building,Rural,Leasehold,2765,1820,17,5088000,763200,8000,5859200
CASE-2026-TR-03827,Selangor,Building,Suburban,Leasehold,1695,1523,25,5336000,800400,8000,6144400
CASE-2026-TR-03828,Terengganu,Agriculture,Suburban,Freehold,3591,3014,15,1610000,241500,8000,1859500
CASE-2026-TR-03829,Selangor,Agriculture,Urban,Freehold,15229,12886,4,10747000,1612000,8000,12367000
CASE-2026-TR-03830,Pulau Pinang,Agriculture,Suburban,Leasehold,3660,1537,14,1001000,150200,8000,1159200
CASE-2026-TR-03831,Perlis,Building,Rural,Freehold,2001,1338,11,2991000,448600,8000,3447600
CASE-2026-TR-03832,Kelantan,Agriculture,Rural,Freehold,9587,2741,24,1025000,153800,8000,1186800
CASE-2026-TR-03833,Terengganu,Building,Suburban,Freehold,2510,698,33,2049000,307400,8000,2364400
CASE-2026-TR-03834,Sarawak,Building,Urban,Freehold,1167,846,6,2903000,435400,8000,3346400
CASE-2026-TR-03835,Johor,Agriculture,Suburban,Freehold,19697,10376,10,6274000,941100,8000,7223100
CASE-2026-TR-03836,Pulau Pinang,Agriculture,Urban,Freehold,17529,3952,28,3344000,501600,8000,3853600
CASE-2026-TR-03837,Johor,Building,Rural,Freehold,2228,623,1,2190000,328500,8000,2526500
CASE-2026-TR-03838,Wilayah Persekutuan Putrajaya,Building,Suburban,Freehold,2700,2403,11,9019000,1352800,8000,10379800
CASE-2026-TR-03839,Wilayah Persekutuan Putrajaya,Agriculture,Rural,Leasehold,12617,8779,39,4108000,616200,8000,4732200
CASE-2026-TR-03840,Perak,Building,Urban,Leasehold,1568,414,17,1349000,202400,8000,1559400
CASE-2026-TR-03841,Sabah,Building,Suburban,Freehold,1644,1462,30,3350000,502500,8000,3860500
CASE-2026-TR-03842,Selangor,Building,Urban,Freehold,858,644,29,2334000,350100,8000,2692100
CASE-2026-TR-03843,Perak,Building,Suburban,Freehold,2658,952,32,2411000,361600,8000,2780600
CASE-2026-TR-03844,Selangor,Agriculture,Suburban,Leasehold,7921,4596,31,3267000,490000,8000,3765000
CASE-2026-TR-03845,Sabah,Building,Urban,Freehold,2570,1152,19,3882000,582300,8000,4472300
CASE-2026-TR-03846,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,4825,2549,26,2486000,372900,8000,2866900
CASE-2026-TR-03847,Sabah,Agriculture,Urban,Leasehold,11813,5375,3,2921000,438200,8000,3367200
CASE-2026-TR-03848,Negeri Sembilan,Agriculture,Urban,Leasehold,10957,9850,20,4904000,735600,8000,5647600
CASE-2026-TR-03849,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Malay Reserve,2194,1977,35,7559000,1133800,8000,8700800
CASE-2026-TR-03850,Sarawak,Building,Suburban,Freehold,2760,1688,12,4884000,732600,8000,5624600
CASE-2026-TR-03851,Perak,Agriculture,Suburban,Leasehold,9461,2560,4,1393000,209000,8000,1610000
CASE-2026-TR-03852,Pulau Pinang,Agriculture,Rural,Freehold,4852,4136,4,2024000,303600,8000,2335600
CASE-2026-TR-03853,Perak,Building,Urban,Leasehold,1818,865,23,2243000,336400,8000,2587400
CASE-2026-TR-03854,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Leasehold,9900,4026,22,2860000,429000,8000,3297000
CASE-2026-TR-03855,Johor,Industry,Suburban,Freehold,22551,19952,21,48559000,7283800,8000,55850800
CASE-2026-TR-03856,Kelantan,Industry,Rural,Freehold,18997,6582,28,10654000,1598100,8000,12260100
CASE-2026-TR-03857,Selangor,Agriculture,Rural,Freehold,14871,5688,28,3736000,560400,8000,4304400
CASE-2026-TR-03858,Johor,Building,Suburban,Freehold,288,247,22,778000,116700,8000,902700
CASE-2026-TR-03859,Johor,Agriculture,Rural,Leasehold,8838,7209,20,3099000,464800,8000,3571800
CASE-2026-TR-03860,Negeri Sembilan,Industry,Suburban,Leasehold,18294,12390,14,27835000,4175200,8000,32018200
CASE-2026-TR-03861,Johor,Building,Rural,Leasehold,1732,1597,24,3974000,596100,8000,4578100
CASE-2026-TR-03862,Pulau Pinang,Agriculture,Urban,Freehold,19944,9007,32,7581000,1137200,8000,8726200
CASE-2026-TR-03863,Johor,Building,Urban,Freehold,1144,858,24,2963000,444400,8000,3415400
CASE-2026-TR-03864,Melaka,Building,Urban,Freehold,1677,527,32,2015000,302200,8000,2325200
CASE-2026-TR-03865,Pulau Pinang,Building,Rural,Freehold,866,617,10,1735000,260200,8000,2003200
CASE-2026-TR-03866,Johor,Industry,Urban,Freehold,2019,1078,32,2830000,424500,8000,3262500
CASE-2026-TR-03867,Melaka,Building,Suburban,Malay Reserve,988,744,32,2010000,301500,8000,2319500
CASE-2026-TR-03868,Selangor,Agriculture,Urban,Freehold,9042,2318,38,2035000,305200,8000,2348200
CASE-2026-TR-03869,Kedah,Building,Suburban,Leasehold,2241,1048,31,2497000,374600,8000,2879600
CASE-2026-TR-03870,Pulau Pinang,Building,Rural,Leasehold,1990,902,25,2816000,422400,8000,3246400
CASE-2026-TR-03871,Wilayah Persekutuan Labuan,Building,Urban,Freehold,2814,1756,12,5807000,871000,8000,6686000
CASE-2026-TR-03872,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,15961,12096,16,8161000,1224200,8000,9393200
CASE-2026-TR-03873,Selangor,Building,Suburban,Freehold,1824,1027,13,4234000,635100,8000,4877100
CASE-2026-TR-03874,Pulau Pinang,Agriculture,Suburban,Leasehold,19710,8299,3,6013000,902000,8000,6923000
CASE-2026-TR-03875,Selangor,Agriculture,Urban,Freehold,4862,2453,3,2413000,362000,8000,2783000
CASE-2026-TR-03876,Terengganu,Agriculture,Suburban,Freehold,6285,2288,15,1084000,162600,8000,1254600
CASE-2026-TR-03877,Negeri Sembilan,Building,Rural,Freehold,1596,697,13,1652000,247800,8000,1907800
CASE-2026-TR-03878,Selangor,Agriculture,Rural,Leasehold,7452,2986,38,1687000,253000,8000,1948000
CASE-2026-TR-03879,Pahang,Building,Suburban,Freehold,2418,2189,20,5832000,874800,8000,6714800
CASE-2026-TR-03880,Selangor,Agriculture,Urban,Freehold,14933,10962,31,8520000,1278000,8000,9806000
CASE-2026-TR-03881,Selangor,Industry,Suburban,Freehold,18488,8475,14,26438000,3965700,8000,30411700
CASE-2026-TR-03882,Negeri Sembilan,Building,Urban,Malay Reserve,2129,551,35,1637000,245600,8000,1890600
CASE-2026-TR-03883,Selangor,Building,Rural,Freehold,1559,1357,9,4626000,693900,8000,5327900
CASE-2026-TR-03884,Negeri Sembilan,Building,Suburban,Freehold,681,588,7,1788000,268200,8000,2064200
CASE-2026-TR-03885,Selangor,Agriculture,Urban,Leasehold,14666,10105,25,7702000,1155300,8000,8865300
CASE-2026-TR-03886,Selangor,Building,Rural,Leasehold,2764,2466,16,6712000,1006800,8000,7726800
CASE-2026-TR-03887,Perlis,Agriculture,Urban,Freehold,4603,2003,13,1035000,155200,8000,1198200
CASE-2026-TR-03888,Sarawak,Agriculture,Urban,Freehold,9206,3356,34,2264000,339600,8000,2611600
CASE-2026-TR-03889,Terengganu,Building,Urban,Freehold,1182,874,20,2739000,410800,8000,3157800
CASE-2026-TR-03890,Johor,Building,Rural,Leasehold,1236,786,8,2077000,311600,8000,2396600
CASE-2026-TR-03891,Selangor,Building,Suburban,Malay Reserve,2380,1542,16,5157000,773600,8000,5938600
CASE-2026-TR-03892,Sabah,Building,Urban,Freehold,2168,934,33,3093000,464000,8000,3565000
CASE-2026-TR-03893,Negeri Sembilan,Agriculture,Urban,Freehold,10354,8298,35,4449000,667400,8000,5124400
CASE-2026-TR-03894,Johor,Agriculture,Suburban,Leasehold,12456,4158,1,2893000,434000,8000,3335000
CASE-2026-TR-03895,Pulau Pinang,Building,Rural,Leasehold,2761,1557,36,4206000,630900,8000,4844900
CASE-2026-TR-03896,Pahang,Building,Suburban,Freehold,2736,692,18,1897000,284600,8000,2189600
CASE-2026-TR-03897,Pulau Pinang,Building,Rural,Freehold,2841,2168,32,5984000,897600,8000,6889600
CASE-2026-TR-03898,Johor,Building,Rural,Leasehold,177,116,11,269000,40400,8000,317400
CASE-2026-TR-03899,Selangor,Building,Urban,Malay Reserve,2298,1825,19,6911000,1036600,8000,7955600
CASE-2026-TR-03900,Selangor,Building,Suburban,Malay Reserve,1359,558,32,1924000,288600,8000,2220600
CASE-2026-TR-03901,Selangor,Agriculture,Suburban,Leasehold,4706,2651,36,1845000,276800,8000,2129800
CASE-2026-TR-03902,Selangor,Agriculture,Suburban,Freehold,12302,8917,10,6884000,1032600,8000,7924600
CASE-2026-TR-03903,Kelantan,Building,Urban,Leasehold,445,115,16,368000,55200,8000,431200
CASE-2026-TR-03904,Kelantan,Building,Rural,Freehold,443,385,17,830000,124500,8000,962500
CASE-2026-TR-03905,Selangor,Agriculture,Urban,Freehold,3961,2983,36,2387000,358000,8000,2753000
CASE-2026-TR-03906,Selangor,Agriculture,Suburban,Leasehold,11461,5288,10,4041000,606200,8000,4655200
CASE-2026-TR-03907,Selangor,Agriculture,Rural,Freehold,11360,9393,19,5254000,788100,8000,6050100
CASE-2026-TR-03908,Sarawak,Building,Urban,Freehold,1530,1394,11,4574000,686100,8000,5268100
CASE-2026-TR-03909,Kedah,Agriculture,Urban,Freehold,18381,10380,38,5656000,848400,8000,6512400
CASE-2026-TR-03910,Kelantan,Agriculture,Suburban,Freehold,9956,6047,7,3107000,466000,8000,3581000
CASE-2026-TR-03911,Johor,Building,Rural,Malay Reserve,414,376,31,721000,108200,8000,837200
CASE-2026-TR-03912,Selangor,Agriculture,Rural,Leasehold,9447,8056,37,3866000,579900,8000,4453900
CASE-2026-TR-03913,Wilayah Persekutuan Kuala Lumpur,Industry,Urban,Leasehold,12255,4069,32,13074000,1961100,8000,15043100
CASE-2026-TR-03914,Pulau Pinang,Building,Urban,Freehold,1678,1223,34,4554000,683100,8000,5245100
CASE-2026-TR-03915,Johor,Agriculture,Rural,Freehold,17229,8986,15,4614000,692100,8000,5314100
CASE-2026-TR-03916,Perlis,Agriculture,Suburban,Freehold,11703,3851,37,1794000,269100,8000,2071100
CASE-2026-TR-03917,Wilayah Persekutuan Kuala Lumpur,Industry,Urban,Freehold,12984,8300,6,30945000,4641800,8000,35594800
CASE-2026-TR-03918,Melaka,Building,Suburban,Leasehold,2074,1546,27,4132000,619800,8000,4759800
CASE-2026-TR-03919,Selangor,Building,Rural,Freehold,1587,925,17,3027000,454000,8000,3489000
CASE-2026-TR-03920,Negeri Sembilan,Building,Urban,Leasehold,2467,2133,21,6018000,902700,8000,6928700
CASE-2026-TR-03921,Johor,Agriculture,Urban,Freehold,4007,3160,20,2288000,343200,8000,2639200
CASE-2026-TR-03922,Pahang,Agriculture,Rural,Freehold,8960,4812,7,2073000,311000,8000,2392000
CASE-2026-TR-03923,Melaka,Building,Rural,Leasehold,2041,1371,16,3640000,546000,8000,4194000
CASE-2026-TR-03924,Johor,Building,Suburban,Freehold,2950,1786,15,5583000,837400,8000,6428400
CASE-2026-TR-03925,Negeri Sembilan,Building,Suburban,Freehold,2467,2093,35,5170000,775500,8000,5953500
CASE-2026-TR-03926,Perak,Agriculture,Urban,Malay Reserve,2913,1566,39,716000,107400,8000,831400
CASE-2026-TR-03927,Sabah,Building,Urban,Leasehold,2131,1118,18,4178000,626700,8000,4812700
CASE-2026-TR-03928,Johor,Building,Suburban,Freehold,1359,1077,32,3194000,479100,8000,3681100
CASE-2026-TR-03929,Sarawak,Agriculture,Suburban,Leasehold,14475,10114,21,5270000,790500,8000,6068500
CASE-2026-TR-03930,Selangor,Industry,Suburban,Freehold,7415,3235,25,8673000,1301000,8000,9982000
CASE-2026-TR-03931,Sabah,Agriculture,Rural,Leasehold,16399,13211,1,5618000,842700,8000,6468700
CASE-2026-TR-03932,Pahang,Building,Suburban,Malay Reserve,656,387,35,826000,123900,8000,957900
CASE-2026-TR-03933,Perak,Agriculture,Suburban,Leasehold,11828,4498,9,2112000,316800,8000,2436800
CASE-2026-TR-03934,Johor,Building,Suburban,Freehold,873,791,36,2396000,359400,8000,2763400
CASE-2026-TR-03935,Selangor,Building,Suburban,Freehold,1144,449,33,1782000,267300,8000,2057300
CASE-2026-TR-03936,Perak,Building,Urban,Freehold,2827,1715,13,5507000,826000,8000,6341000
CASE-2026-TR-03937,Pahang,Agriculture,Urban,Freehold,8699,2384,39,1561000,234200,8000,1803200
CASE-2026-TR-03938,Kelantan,Building,Urban,Freehold,1816,1430,18,3918000,587700,8000,4513700
CASE-2026-TR-03939,Pulau Pinang,Building,Suburban,Leasehold,724,374,19,1146000,171900,8000,1325900
CASE-2026-TR-03940,Johor,Agriculture,Urban,Freehold,3980,2523,16,1778000,266700,8000,2052700
CASE-2026-TR-03941,Selangor,Building,Suburban,Freehold,1718,788,24,2950000,442500,8000,3400500
CASE-2026-TR-03942,Terengganu,Agriculture,Suburban,Freehold,4832,4123,1,2056000,308400,8000,2372400
CASE-2026-TR-03943,Selangor,Industry,Urban,Leasehold,2250,2030,16,5572000,835800,8000,6415800
CASE-2026-TR-03944,Selangor,Building,Rural,Freehold,2950,1849,23,5866000,879900,8000,6753900
CASE-2026-TR-03945,Melaka,Building,Suburban,Leasehold,1816,1105,29,2947000,442000,8000,3397000
CASE-2026-TR-03946,Kelantan,Building,Suburban,Leasehold,2414,2048,32,4073000,611000,8000,4692000
CASE-2026-TR-03947,Selangor,Agriculture,Rural,Freehold,7521,4611,8,2808000,421200,8000,3237200
CASE-2026-TR-03948,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Freehold,18273,5719,32,3652000,547800,8000,4207800
CASE-2026-TR-03949,Johor,Building,Urban,Freehold,2774,1385,13,5024000,753600,8000,5785600
CASE-2026-TR-03950,Perak,Agriculture,Suburban,Leasehold,7125,1945,10,1010000,151500,8000,1169500
CASE-2026-TR-03951,Perak,Agriculture,Urban,Malay Reserve,5155,2536,19,1349000,202400,8000,1559400
CASE-2026-TR-03952,Pulau Pinang,Agriculture,Urban,Freehold,3890,1218,11,1103000,165400,8000,1276400
CASE-2026-TR-03953,Pulau Pinang,Building,Suburban,Leasehold,2404,1384,2,4583000,687400,8000,5278400
CASE-2026-TR-03954,Sabah,Building,Suburban,Freehold,2186,1523,16,4355000,653200,8000,5016200
CASE-2026-TR-03955,Kelantan,Agriculture,Urban,Malay Reserve,10331,5253,38,2539000,380800,8000,2927800
CASE-2026-TR-03956,Perak,Building,Urban,Freehold,927,448,39,1314000,197100,8000,1519100
CASE-2026-TR-03957,Kedah,Industry,Suburban,Malay Reserve,12510,10637,2,21740000,3261000,8000,25009000
CASE-2026-TR-03958,Negeri Sembilan,Building,Suburban,Leasehold,338,172,11,501000,75200,8000,584200
CASE-2026-TR-03959,Johor,Agriculture,Suburban,Malay Reserve,11499,5350,35,2737000,410600,8000,3155600
CASE-2026-TR-03960,Melaka,Building,Urban,Malay Reserve,431,285,31,871000,130600,8000,1009600
CASE-2026-TR-03961,Perak,Agriculture,Suburban,Freehold,15752,10552,18,5410000,811500,8000,6229500
CASE-2026-TR-03962,Perak,Industry,Suburban,Freehold,12149,10872,21,21732000,3259800,8000,24999800
CASE-2026-TR-03963,Selangor,Agriculture,Urban,Malay Reserve,9566,3353,16,2708000,406200,8000,3122200
CASE-2026-TR-03964,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Leasehold,607,525,29,1646000,246900,8000,1900900
CASE-2026-TR-03965,Johor,Building,Urban,Freehold,2372,1607,34,5587000,838000,8000,6433000
CASE-2026-TR-03966,Perak,Building,Urban,Freehold,200,85,35,239000,35800,8000,282800
CASE-2026-TR-03967,Terengganu,Building,Urban,Leasehold,553,297,18,753000,113000,8000,874000
CASE-2026-TR-03968,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,2463,2012,2,8993000,1349000,8000,10350000
CASE-2026-TR-03969,Negeri Sembilan,Agriculture,Suburban,Leasehold,16138,4352,2,2516000,377400,8000,2901400
CASE-2026-TR-03970,Sarawak,Agriculture,Rural,Leasehold,13775,6696,34,2626000,393900,8000,3027900
CASE-2026-TR-03971,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Freehold,4577,2989,18,2480000,372000,8000,2860000
CASE-2026-TR-03972,Kelantan,Agriculture,Suburban,Malay Reserve,18583,15568,25,6090000,913500,8000,7011500
CASE-2026-TR-03973,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Malay Reserve,739,354,18,1441000,216200,8000,1665200
CASE-2026-TR-03974,Kedah,Agriculture,Urban,Leasehold,9658,3197,15,2111000,316600,8000,2435600
