case_id,state,land_category,location_type,tenure_type,land_area_m2,acquisition_area_m2,building_age_years,market_value_myr,statutory_disturbance_myr,relocation_allowance_myr,recommended_compensation_myr
CASE-2026-NW-02257,Melaka,Building,Suburban,Leasehold,2453,984,18,2763000,414400,8000,3185400
CASE-2026-NW-02258,Johor,Building,Suburban,Freehold,199,107,16,385000,57800,8000,450800
CASE-2026-NW-02259,Kelantan,Agriculture,Rural,Malay Reserve,10108,6306,8,2343000,351400,8000,2702400
CASE-2026-NW-02260,Selangor,Building,Suburban,Leasehold,818,683,23,2405000,360800,8000,2773800
CASE-2026-NW-02261,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,9301,4129,9,4356000,653400,8000,5017400
CASE-2026-NW-02262,Negeri Sembilan,Building,Suburban,Leasehold,2314,1107,27,2847000,427000,8000,3282000
CASE-2026-NW-02263,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,5093,2944,32,2858000,428700,8000,3294700
CASE-2026-NW-02264,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Freehold,5904,3811,5,2539000,380800,8000,2927800
CASE-2026-NW-02265,Sarawak,Agriculture,Rural,Freehold,16393,7219,21,3420000,513000,8000,3941000
CASE-2026-NW-02266,Johor,Building,Urban,Freehold,2338,1153,10,4936000,740400,8000,5684400
CASE-2026-NW-02267,Negeri Sembilan,Agriculture,Urban,Leasehold,16302,12790,17,7047000,1057000,8000,8112000
CASE-2026-NW-02268,Selangor,Agriculture,Suburban,Leasehold,10881,6975,8,4534000,680100,8000,5222100
CASE-2026-NW-02269,Johor,Agriculture,Rural,Freehold,10915,4250,30,2016000,302400,8000,2326400
CASE-2026-NW-02270,Johor,Agriculture,Suburban,Freehold,4944,3081,3,1913000,287000,8000,2208000
CASE-2026-NW-02271,Pahang,Agriculture,Suburban,Freehold,16160,12824,36,5461000,819200,8000,6288200
CASE-2026-NW-02272,Perak,Agriculture,Urban,Freehold,12133,5265,29,2964000,444600,8000,3416600
CASE-2026-NW-02273,Johor,Agriculture,Urban,Leasehold,2695,731,12,536000,80400,8000,624400
CASE-2026-NW-02274,Kelantan,Building,Suburban,Malay Reserve,2391,1827,27,4100000,615000,8000,4723000
CASE-2026-NW-02275,Pahang,Building,Rural,Freehold,1781,794,16,2117000,317600,8000,2442600
CASE-2026-NW-02276,Perak,Agriculture,Urban,Freehold,6410,4239,32,2360000,354000,8000,2722000
CASE-2026-NW-02277,Johor,Building,Suburban,Leasehold,2164,1428,5,4988000,748200,8000,5744200
CASE-2026-NW-02278,Perak,Agriculture,Rural,Freehold,11854,5283,1,2307000,346000,8000,2661000
CASE-2026-NW-02279,Pulau Pinang,Building,Suburban,Freehold,1380,1005,4,4170000,625500,8000,4803500
CASE-2026-NW-02280,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Malay Reserve,2178,807,14,3167000,475000,8000,3650000
CASE-2026-NW-02281,Johor,Building,Urban,Freehold,599,444,30,1612000,241800,8000,1861800
CASE-2026-NW-02282,Melaka,Agriculture,Urban,Leasehold,6349,4134,13,2589000,388400,8000,2985400
CASE-2026-NW-02283,Terengganu,Building,Urban,Leasehold,1276,863,36,2085000,312800,8000,2405800
CASE-2026-NW-02284,Pahang,Building,Suburban,Leasehold,2773,1921,25,4730000,709500,8000,5447500
CASE-2026-NW-02285,Pahang,Agriculture,Urban,Leasehold,4054,2240,37,1171000,175600,8000,1354600
CASE-2026-NW-02286,Kedah,Agriculture,Suburban,Freehold,14599,11160,5,4952000,742800,8000,5702800
CASE-2026-NW-02287,Selangor,Agriculture,Rural,Freehold,14077,6237,29,3846000,576900,8000,4430900
CASE-2026-NW-02288,Kelantan,Building,Suburban,Freehold,1018,786,10,1874000,281100,8000,2163100
CASE-2026-NW-02289,Selangor,Agriculture,Rural,Freehold,3949,2924,8,1598000,239700,8000,1845700
CASE-2026-NW-02290,Pulau Pinang,Building,Urban,Leasehold,2713,1759,32,6446000,966900,8000,7420900
CASE-2026-NW-02291,Selangor,Building,Suburban,Freehold,2900,2113,3,8340000,1251000,8000,9599000
CASE-2026-NW-02292,Kedah,Building,Suburban,Malay Reserve,489,153,34,354000,53100,8000,415100
CASE-2026-NW-02293,Selangor,Agriculture,Urban,Leasehold,12047,8346,8,6514000,977100,8000,7499100
CASE-2026-NW-02294,Sarawak,Building,Suburban,Freehold,1260,725,18,2010000,301500,8000,2319500
CASE-2026-NW-02295,Selangor,Agriculture,Suburban,Freehold,12735,3883,18,3045000,456800,8000,3509800
CASE-2026-NW-02296,Selangor,Building,Rural,Leasehold,1536,698,17,2169000,325400,8000,2502400
CASE-2026-NW-02297,Pulau Pinang,Building,Urban,Freehold,1220,1039,28,4081000,612200,8000,4701200
CASE-2026-NW-02298,Melaka,Agriculture,Suburban,Leasehold,2261,506,32,281000,42200,8000,331200
CASE-2026-NW-02299,Perak,Agriculture,Suburban,Leasehold,9154,3672,36,1684000,252600,8000,1944600
CASE-2026-NW-02300,Sabah,Building,Urban,Freehold,2805,2237,20,6515000,977200,8000,7500200
CASE-2026-NW-02301,Perak,Building,Urban,Freehold,2080,952,34,2750000,412500,8000,3170500
CASE-2026-NW-02302,Johor,Agriculture,Urban,Leasehold,8193,3525,32,2378000,356700,8000,2742700
CASE-2026-NW-02303,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,729,197,15,1080000,162000,8000,1250000
CASE-2026-NW-02304,Pulau Pinang,Agriculture,Rural,Freehold,3754,2097,37,1183000,177400,8000,1368400
CASE-2026-NW-02305,Wilayah Persekutuan Putrajaya,Agriculture,Urban,Freehold,15489,8337,38,6958000,1043700,8000,8009700
CASE-2026-NW-02306,Negeri Sembilan,Building,Suburban,Freehold,2697,1035,17,3085000,462800,8000,3555800
CASE-2026-NW-02307,Johor,Building,Urban,Leasehold,608,295,5,1108000,166200,8000,1282200
CASE-2026-NW-02308,Terengganu,Building,Urban,Freehold,509,473,27,1299000,194800,8000,1501800
CASE-2026-NW-02309,Selangor,Agriculture,Urban,Leasehold,11215,3275,28,2942000,441300,8000,3391300
CASE-2026-NW-02310,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,2700,2174,38,9262000,1389300,8000,10659300
CASE-2026-NW-02311,Negeri Sembilan,Industry,Urban,Leasehold,20684,16858,6,37929000,5689400,8000,43626400
CASE-2026-NW-02312,Johor,Building,Rural,Freehold,1062,706,30,1684000,252600,8000,1944600
CASE-2026-NW-02313,Perak,Agriculture,Suburban,Freehold,5687,2682,26,1278000,191700,8000,1477700
CASE-2026-NW-02314,Perak,Agriculture,Suburban,Leasehold,8423,6536,6,3040000,456000,8000,3504000
CASE-2026-NW-02315,Pahang,Building,Suburban,Freehold,1081,694,38,1548000,232200,8000,1788200
CASE-2026-NW-02316,Pulau Pinang,Building,Urban,Malay Reserve,1308,494,13,1995000,299200,8000,2302200
CASE-2026-NW-02317,Negeri Sembilan,Agriculture,Urban,Freehold,13475,6858,21,4345000,651800,8000,5004800
CASE-2026-NW-02318,Melaka,Building,Suburban,Malay Reserve,2599,730,17,2271000,340600,8000,2619600
CASE-2026-NW-02319,Pulau Pinang,Building,Suburban,Freehold,1230,700,6,2740000,411000,8000,3159000
CASE-2026-NW-02320,Kelantan,Agriculture,Suburban,Leasehold,11350,2302,32,1042000,156300,8000,1206300
CASE-2026-NW-02321,Kedah,Agriculture,Urban,Malay Reserve,9552,5038,23,2671000,400600,8000,3079600
CASE-2026-NW-02322,Selangor,Agriculture,Rural,Leasehold,4634,2100,23,1279000,191800,8000,1478800
CASE-2026-NW-02323,Kelantan,Building,Urban,Malay Reserve,1498,430,4,1374000,206100,8000,1588100
CASE-2026-NW-02324,Negeri Sembilan,Building,Urban,Leasehold,2057,621,7,2071000,310600,8000,2389600
CASE-2026-NW-02325,Sarawak,Building,Suburban,Freehold,438,257,36,644000,96600,8000,748600
CASE-2026-NW-02326,Pulau Pinang,Building,Urban,Freehold,1832,842,16,3829000,574400,8000,4411400
CASE-2026-NW-02327,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,1441,1082,34,4669000,700400,8000,5377400
CASE-2026-NW-02328,Kelantan,Building,Suburban,Leasehold,1860,842,2,2467000,370000,8000,2845000
CASE-2026-NW-02329,Wilayah Persekutuan Putrajaya,Agriculture,Rural,Freehold,11435,8925,25,4373000,656000,8000,5037000
CASE-2026-NW-02330,Selangor,Agriculture,Rural,Freehold,13510,3918,23,2362000,354300,8000,2724300
CASE-2026-NW-02331,Melaka,Building,Urban,Freehold,301,219,7,783000,117400,8000,908400
CASE-2026-NW-02332,Pahang,Agriculture,Urban,Leasehold,12311,8180,18,4342000,651300,8000,5001300
CASE-2026-NW-02333,Selangor,Agriculture,Urban,Leasehold,16559,3816,34,3306000,495900,8000,3809900
CASE-2026-NW-02334,Johor,Agriculture,Urban,Leasehold,10959,9859,14,6738000,1010700,8000,7756700
CASE-2026-NW-02335,Kelantan,Building,Urban,Leasehold,2000,574,5,1663000,249400,8000,1920400
CASE-2026-NW-02336,Kedah,Agriculture,Urban,Leasehold,7073,4290,1,2257000,338600,8000,2603600
CASE-2026-NW-02337,Negeri Sembilan,Building,Urban,Freehold,1261,481,32,1496000,224400,8000,1728400
CASE-2026-NW-02338,Melaka,Building,Urban,Leasehold,2126,1405,23,4632000,694800,8000,5334800
CASE-2026-NW-02339,Kedah,Agriculture,Urban,Leasehold,8379,5211,28,2690000,403500,8000,3101500
CASE-2026-NW-02340,Johor,Building,Rural,Freehold,2814,2593,18,6781000,1017200,8000,7806200
CASE-2026-NW-02341,Negeri Sembilan,Building,Urban,Freehold,2202,900,15,2945000,441800,8000,3394800
CASE-2026-NW-02342,Selangor,Agriculture,Urban,Leasehold,2490,693,25,631000,94600,8000,733600
CASE-2026-NW-02343,Pulau Pinang,Agriculture,Urban,Freehold,16646,10019,11,7768000,1165200,8000,8941200
CASE-2026-NW-02344,Kelantan,Agriculture,Urban,Freehold,11329,8414,15,4579000,686800,8000,5273800
CASE-2026-NW-02345,Terengganu,Industry,Suburban,Freehold,11555,5224,19,11015000,1652200,8000,12675200
CASE-2026-NW-02346,Pulau Pinang,Building,Rural,Freehold,1432,462,5,1532000,229800,8000,1769800
CASE-2026-NW-02347,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Leasehold,12214,9517,1,5400000,810000,8000,6218000
CASE-2026-NW-02348,Pulau Pinang,Building,Urban,Leasehold,964,656,23,2548000,382200,8000,2938200
CASE-2026-NW-02349,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,5526,4745,4,4488000,673200,8000,5169200
CASE-2026-NW-02350,Johor,Building,Urban,Leasehold,1397,603,9,2455000,368200,8000,2831200
CASE-2026-NW-02351,Pulau Pinang,Agriculture,Suburban,Leasehold,15541,6109,26,4225000,633800,8000,4866800
CASE-2026-NW-02352,Perak,Agriculture,Suburban,Freehold,19696,7350,11,3603000,540400,8000,4151400
CASE-2026-NW-02353,Pulau Pinang,Building,Urban,Leasehold,480,296,4,1220000,183000,8000,1411000
CASE-2026-NW-02354,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Leasehold,12956,5470,12,5202000,780300,8000,5990300
CASE-2026-NW-02355,Selangor,Building,Suburban,Malay Reserve,1120,380,39,1238000,185700,8000,1431700
CASE-2026-NW-02356,Johor,Building,Urban,Freehold,2546,1752,19,6752000,1012800,8000,7772800
CASE-2026-NW-02357,Kedah,Agriculture,Suburban,Leasehold,6814,4039,1,2176000,326400,8000,2510400
CASE-2026-NW-02358,Sarawak,Building,Urban,Freehold,1650,455,33,1449000,217400,8000,1674400
CASE-2026-NW-02359,Pulau Pinang,Agriculture,Suburban,Freehold,15605,10164,24,6655000,998200,8000,7661200
CASE-2026-NW-02360,Melaka,Agriculture,Urban,Freehold,3488,1953,28,1279000,191800,8000,1478800
CASE-2026-NW-02361,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,759,595,23,2500000,375000,8000,2883000
CASE-2026-NW-02362,Melaka,Building,Urban,Malay Reserve,1179,1098,9,3706000,555900,8000,4269900
CASE-2026-NW-02363,Johor,Building,Rural,Leasehold,1290,690,38,1664000,249600,8000,1921600
CASE-2026-NW-02364,Selangor,Building,Suburban,Leasehold,2392,1692,26,5563000,834400,8000,6405400
CASE-2026-NW-02365,Kedah,Agriculture,Urban,Leasehold,18749,6498,10,3934000,590100,8000,4532100
CASE-2026-NW-02366,Johor,Building,Suburban,Freehold,1020,514,26,1608000,241200,8000,1857200
CASE-2026-NW-02367,Sabah,Building,Urban,Freehold,707,652,32,1738000,260700,8000,2006700
CASE-2026-NW-02368,Kedah,Agriculture,Urban,Freehold,6817,3668,4,2174000,326100,8000,2508100
CASE-2026-NW-02369,Pulau Pinang,Building,Urban,Freehold,1986,1810,27,6928000,1039200,8000,7975200
CASE-2026-NW-02370,Selangor,Building,Urban,Malay Reserve,446,350,4,1463000,219400,8000,1690400
CASE-2026-NW-02371,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,1092,764,2,3871000,580600,8000,4459600
CASE-2026-NW-02372,Melaka,Building,Urban,Freehold,357,205,16,737000,110600,8000,855600
CASE-2026-NW-02373,Pulau Pinang,Building,Urban,Malay Reserve,1592,1108,8,4609000,691400,8000,5308400
CASE-2026-NW-02374,Selangor,Agriculture,Urban,Freehold,7302,4114,16,3699000,554800,8000,4261800
CASE-2026-NW-02375,Johor,Building,Suburban,Leasehold,708,629,23,1782000,267300,8000,2057300
CASE-2026-NW-02376,Pulau Pinang,Industry,Urban,Malay Reserve,6064,4925,28,12655000,1898200,8000,14561200
CASE-2026-NW-02377,Pulau Pinang,Building,Urban,Freehold,1815,1064,3,4545000,681800,8000,5234800
CASE-2026-NW-02378,Johor,Building,Suburban,Leasehold,1885,1471,34,4162000,624300,8000,4794300
CASE-2026-NW-02379,Melaka,Agriculture,Urban,Leasehold,12620,7177,13,4218000,632700,8000,4858700
CASE-2026-NW-02380,Pahang,Agriculture,Urban,Freehold,17295,8290,35,4866000,729900,8000,5603900
CASE-2026-NW-02381,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,6393,3632,30,2770000,415500,8000,3193500
CASE-2026-NW-02382,Perak,Building,Rural,Freehold,1565,903,38,1755000,263200,8000,2026200
CASE-2026-NW-02383,Sabah,Building,Urban,Leasehold,862,652,3,1976000,296400,8000,2280400
CASE-2026-NW-02384,Pulau Pinang,Building,Rural,Leasehold,1122,848,14,2452000,367800,8000,2827800
CASE-2026-NW-02385,Pahang,Industry,Urban,Freehold,17860,15716,35,31482000,4722300,8000,36212300
CASE-2026-NW-02386,Melaka,Building,Urban,Freehold,2624,2234,9,8052000,1207800,8000,9267800
CASE-2026-NW-02387,Wilayah Persekutuan Labuan,Agriculture,Suburban,Freehold,3957,1032,25,579000,86800,8000,673800
CASE-2026-NW-02388,Perak,Agriculture,Suburban,Malay Reserve,17055,3688,7,1860000,279000,8000,2147000
CASE-2026-NW-02389,Perak,Agriculture,Rural,Freehold,11852,6144,37,2186000,327900,8000,2521900
CASE-2026-NW-02390,Selangor,Building,Urban,Leasehold,370,233,33,892000,133800,8000,1033800
CASE-2026-NW-02391,Pulau Pinang,Agriculture,Rural,Leasehold,7177,3958,17,2271000,340600,8000,2619600
CASE-2026-NW-02392,Johor,Agriculture,Rural,Freehold,9182,6872,31,3273000,491000,8000,3772000
CASE-2026-NW-02393,Melaka,Building,Urban,Freehold,647,536,12,1896000,284400,8000,2188400
CASE-2026-NW-02394,Johor,Building,Suburban,Leasehold,1538,406,14,1384000,207600,8000,1599600
CASE-2026-NW-02395,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Leasehold,2889,1152,8,1148000,172200,8000,1328200
CASE-2026-NW-02396,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,6170,4049,37,3754000,563100,8000,4325100
CASE-2026-NW-02397,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Leasehold,19630,15206,34,12242000,1836300,8000,14086300
CASE-2026-NW-02398,Kedah,Agriculture,Urban,Freehold,6997,3251,5,1845000,276800,8000,2129800
CASE-2026-NW-02399,Perak,Building,Urban,Leasehold,174,76,30,207000,31000,8000,246000
CASE-2026-NW-02400,Terengganu,Building,Urban,Leasehold,2098,1578,23,4266000,639900,8000,4913900
CASE-2026-NW-02401,Perak,Building,Rural,Malay Reserve,2198,2001,37,3476000,521400,8000,4005400
CASE-2026-NW-02402,Johor,Building,Rural,Freehold,2418,632,15,2012000,301800,8000,2321800
CASE-2026-NW-02403,Johor,Building,Suburban,Leasehold,981,552,1,1870000,280500,8000,2158500
CASE-2026-NW-02404,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,2447,1067,32,4361000,654200,8000,5023200
CASE-2026-NW-02405,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Freehold,1289,1045,1,3991000,598600,8000,4597600
CASE-2026-NW-02406,Terengganu,Agriculture,Suburban,Leasehold,4774,2810,16,1265000,189800,8000,1462800
CASE-2026-NW-02407,Pulau Pinang,Building,Urban,Leasehold,2274,1002,32,3882000,582300,8000,4472300
CASE-2026-NW-02408,Perak,Agriculture,Rural,Leasehold,18922,12259,21,4358000,653700,8000,5019700
CASE-2026-NW-02409,Pulau Pinang,Agriculture,Suburban,Leasehold,15930,12817,11,7882000,1182300,8000,9072300
CASE-2026-NW-02410,Terengganu,Agriculture,Urban,Freehold,6407,2246,36,1207000,181000,8000,1396000
CASE-2026-NW-02411,Perak,Building,Urban,Leasehold,371,168,14,500000,75000,8000,583000
CASE-2026-NW-02412,Pahang,Agriculture,Urban,Freehold,6470,5045,34,2755000,413200,8000,3176200
CASE-2026-NW-02413,Selangor,Building,Suburban,Leasehold,1721,1494,21,5301000,795200,8000,6104200
CASE-2026-NW-02414,Kelantan,Industry,Rural,Freehold,5018,1662,29,2642000,396300,8000,3046300
CASE-2026-NW-02415,Johor,Building,Suburban,Freehold,1444,1227,31,3581000,537200,8000,4126200
CASE-2026-NW-02416,Wilayah Persekutuan Labuan,Industry,Suburban,Leasehold,18045,10006,38,18723000,2808400,8000,21539400
CASE-2026-NW-02417,Pulau Pinang,Building,Rural,Malay Reserve,2719,2344,2,6695000,1004200,8000,7707200
CASE-2026-NW-02418,Selangor,Building,Suburban,Freehold,2091,1921,23,6586000,987900,8000,7581900
CASE-2026-NW-02419,Perak,Agriculture,Suburban,Leasehold,2672,901,33,414000,62100,8000,484100
CASE-2026-NW-02420,Johor,Agriculture,Rural,Leasehold,10885,5782,1,2832000,424800,8000,3264800
CASE-2026-NW-02421,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,585,289,4,1349000,202400,8000,1559400
CASE-2026-NW-02422,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Leasehold,15396,9857,21,9140000,1371000,8000,10519000
CASE-2026-NW-02423,Selangor,Building,Rural,Freehold,2133,737,39,2311000,346600,8000,2665600
CASE-2026-NW-02424,Selangor,Industry,Urban,Freehold,11455,5474,21,17974000,2696100,8000,20678100
CASE-2026-NW-02425,Selangor,Industry,Rural,Freehold,10216,4107,19,10143000,1521400,8000,11672400
CASE-2026-NW-02426,Selangor,Agriculture,Suburban,Leasehold,8159,4752,3,3499000,524800,8000,4031800
CASE-2026-NW-02427,Johor,Building,Urban,Freehold,1951,1267,20,4814000,722100,8000,5544100
CASE-2026-NW-02428,Johor,Building,Suburban,Freehold,2558,2021,31,6233000,935000,8000,7176000
CASE-2026-NW-02429,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,8228,3869,25,3743000,561400,8000,4312400
CASE-2026-NW-02430,Pulau Pinang,Agriculture,Suburban,Malay Reserve,12440,10640,13,6461000,969200,8000,7438200
CASE-2026-NW-02431,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,2205,1375,9,6186000,927900,8000,7121900
CASE-2026-NW-02432,Kelantan,Building,Suburban,Leasehold,1776,974,39,1941000,291200,8000,2240200
CASE-2026-NW-02433,Pulau Pinang,Agriculture,Suburban,Leasehold,14882,12594,36,7135000,1070200,8000,8213200
CASE-2026-NW-02434,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,1820,778,34,3316000,497400,8000,3821400
CASE-2026-NW-02435,Johor,Building,Suburban,Freehold,412,148,35,473000,71000,8000,552000
CASE-2026-NW-02436,Selangor,Agriculture,Suburban,Freehold,2292,1060,13,854000,128100,8000,990100
CASE-2026-NW-02437,Melaka,Building,Rural,Malay Reserve,2214,1983,8,4928000,739200,8000,5675200
CASE-2026-NW-02438,Melaka,Agriculture,Suburban,Freehold,18972,11545,7,6877000,1031600,8000,7916600
CASE-2026-NW-02439,Melaka,Agriculture,Rural,Malay Reserve,12771,8568,14,3443000,516400,8000,3967400
CASE-2026-NW-02440,Selangor,Building,Rural,Freehold,919,628,30,1914000,287100,8000,2209100
CASE-2026-NW-02441,Sabah,Building,Urban,Freehold,2950,2131,1,7878000,1181700,8000,9067700
CASE-2026-NW-02442,Negeri Sembilan,Building,Urban,Freehold,261,209,20,698000,104700,8000,810700
CASE-2026-NW-02443,Pulau Pinang,Industry,Rural,Leasehold,18059,10506,36,19769000,2965400,8000,22742400
CASE-2026-NW-02444,Terengganu,Agriculture,Urban,Leasehold,17466,14053,35,6627000,994000,8000,7629000
CASE-2026-NW-02445,Melaka,Agriculture,Rural,Freehold,10945,4119,13,2130000,319500,8000,2457500
CASE-2026-NW-02446,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,1694,625,27,2812000,421800,8000,3241800
CASE-2026-NW-02447,Selangor,Industry,Suburban,Leasehold,1092,636,33,1617000,242600,8000,1867600
CASE-2026-NW-02448,Kedah,Agriculture,Urban,Freehold,8296,7220,4,3695000,554200,8000,4257200
CASE-2026-NW-02449,Kelantan,Building,Urban,Freehold,2213,1823,1,5068000,760200,8000,5836200
CASE-2026-NW-02450,Pahang,Agriculture,Rural,Leasehold,16688,4357,29,1594000,239100,8000,1841100
CASE-2026-NW-02451,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Malay Reserve,12122,7003,26,5210000,781500,8000,5999500
CASE-2026-NW-02452,Kedah,Building,Suburban,Leasehold,944,504,8,1371000,205600,8000,1584600
CASE-2026-NW-02453,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,1670,1113,30,4829000,724400,8000,5561400
CASE-2026-NW-02454,Pulau Pinang,Agriculture,Suburban,Leasehold,2397,480,32,342000,51300,8000,401300
CASE-2026-NW-02455,Melaka,Agriculture,Urban,Freehold,13809,10325,34,6430000,964500,8000,7402500
CASE-2026-NW-02456,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Leasehold,11131,4553,12,4427000,664000,8000,5099000
CASE-2026-NW-02457,Johor,Agriculture,Suburban,Freehold,6938,4083,15,2531000,379600,8000,2918600
CASE-2026-NW-02458,Perak,Industry,Urban,Freehold,2669,1305,1,3296000,494400,8000,3798400
CASE-2026-NW-02459,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,1588,741,30,3404000,510600,8000,3922600
CASE-2026-NW-02460,Selangor,Agriculture,Urban,Freehold,16077,7499,36,6620000,993000,8000,7621000
CASE-2026-NW-02461,Pulau Pinang,Building,Urban,Leasehold,1491,991,38,3705000,555800,8000,4268800
CASE-2026-NW-02462,Terengganu,Building,Urban,Freehold,2346,1085,29,3139000,470800,8000,3617800
CASE-2026-NW-02463,Terengganu,Industry,Urban,Leasehold,9561,3164,5,7479000,1121800,8000,8608800
CASE-2026-NW-02464,Pahang,Building,Suburban,Leasehold,1099,444,3,1406000,210900,8000,1624900
CASE-2026-NW-02465,Selangor,Agriculture,Suburban,Leasehold,15204,9292,8,6730000,1009500,8000,7747500
