case_id,state,land_category,location_type,tenure_type,land_area_m2,acquisition_area_m2,building_age_years,market_value_myr,statutory_disturbance_myr,relocation_allowance_myr,recommended_compensation_myr
CASE-2026-NW-02912,Melaka,Agriculture,Urban,Freehold,12017,2585,26,1912000,286800,8000,2206800
CASE-2026-NW-02913,Selangor,Agriculture,Rural,Freehold,12180,8641,39,5013000,752000,8000,5773000
CASE-2026-NW-02914,Selangor,Building,Rural,Malay Reserve,242,197,10,594000,89100,8000,691100
CASE-2026-NW-02915,Negeri Sembilan,Agriculture,Suburban,Leasehold,10878,4834,37,2381000,357200,8000,2746200
CASE-2026-NW-02916,Selangor,Building,Rural,Leasehold,174,151,34,386000,57900,8000,451900
CASE-2026-NW-02917,Perak,Building,Urban,Freehold,1923,936,4,3235000,485200,8000,3728200
CASE-2026-NW-02918,Johor,Industry,Suburban,Leasehold,8131,2751,26,6740000,1011000,8000,7759000
CASE-2026-NW-02919,Selangor,Building,Suburban,Freehold,227,148,8,554000,83100,8000,645100
CASE-2026-NW-02920,Negeri Sembilan,Agriculture,Rural,Freehold,6923,2342,1,1256000,188400,8000,1452400
CASE-2026-NW-02921,Melaka,Agriculture,Rural,Freehold,13455,3062,10,1681000,252200,8000,1941200
CASE-2026-NW-02922,Selangor,Agriculture,Urban,Leasehold,4006,2963,1,2312000,346800,8000,2666800
CASE-2026-NW-02923,Melaka,Building,Suburban,Freehold,1816,1262,30,3476000,521400,8000,4005400
CASE-2026-NW-02924,Selangor,Building,Urban,Freehold,246,100,22,473000,71000,8000,552000
CASE-2026-NW-02925,Negeri Sembilan,Building,Urban,Leasehold,1767,1060,29,3151000,472600,8000,3631600
CASE-2026-NW-02926,Selangor,Industry,Rural,Freehold,19682,7361,28,18302000,2745300,8000,21055300
CASE-2026-NW-02927,Pahang,Building,Urban,Leasehold,308,269,16,734000,110100,8000,852100
CASE-2026-NW-02928,Perak,Agriculture,Urban,Leasehold,16594,14286,17,6867000,1030000,8000,7905000
CASE-2026-NW-02929,Kelantan,Agriculture,Urban,Freehold,2048,1731,37,790000,118500,8000,916500
CASE-2026-NW-02930,Kelantan,Building,Rural,Freehold,2945,2103,24,4620000,693000,8000,5321000
CASE-2026-NW-02931,Selangor,Agriculture,Suburban,Freehold,18114,14383,4,10751000,1612600,8000,12371600
CASE-2026-NW-02932,Pulau Pinang,Agriculture,Suburban,Freehold,4770,3709,34,2558000,383700,8000,2949700
CASE-2026-NW-02933,Selangor,Building,Suburban,Malay Reserve,1903,1056,4,4141000,621200,8000,4770200
CASE-2026-NW-02934,Kelantan,Industry,Urban,Freehold,15834,10827,27,24372000,3655800,8000,28035800
CASE-2026-NW-02935,Pahang,Industry,Urban,Freehold,20728,17773,3,39652000,5947800,8000,45607800
CASE-2026-NW-02936,Selangor,Agriculture,Suburban,Leasehold,3592,755,21,567000,85000,8000,660000
CASE-2026-NW-02937,Kelantan,Building,Urban,Leasehold,1477,791,26,2407000,361000,8000,2776000
CASE-2026-NW-02938,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,10976,3907,3,3085000,462800,8000,3555800
CASE-2026-NW-02939,Selangor,Agriculture,Suburban,Leasehold,9597,5820,24,4183000,627400,8000,4818400
CASE-2026-NW-02940,Selangor,Agriculture,Urban,Freehold,4788,2812,8,2490000,373500,8000,2871500
CASE-2026-NW-02941,Pulau Pinang,Industry,Suburban,Freehold,17728,13012,9,34281000,5142200,8000,39431200
CASE-2026-NW-02942,Selangor,Building,Urban,Freehold,1782,866,39,3455000,518200,8000,3981200
CASE-2026-NW-02943,Johor,Building,Rural,Freehold,2111,592,9,1985000,297800,8000,2290800
CASE-2026-NW-02944,Negeri Sembilan,Agriculture,Suburban,Freehold,15459,8176,39,4412000,661800,8000,5081800
CASE-2026-NW-02945,Selangor,Agriculture,Urban,Freehold,19564,8524,12,7774000,1166100,8000,8948100
CASE-2026-NW-02946,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Freehold,18997,7466,21,4993000,749000,8000,5750000
CASE-2026-NW-02947,Sarawak,Industry,Suburban,Leasehold,1517,1078,28,2222000,333300,8000,2563300
CASE-2026-NW-02948,Melaka,Agriculture,Suburban,Freehold,2986,1887,22,1039000,155800,8000,1202800
CASE-2026-NW-02949,Melaka,Agriculture,Rural,Malay Reserve,13488,9028,25,3378000,506700,8000,3892700
CASE-2026-NW-02950,Johor,Agriculture,Suburban,Freehold,12253,3820,19,2305000,345800,8000,2658800
CASE-2026-NW-02951,Pulau Pinang,Building,Suburban,Freehold,1903,733,35,2613000,392000,8000,3013000
CASE-2026-NW-02952,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Malay Reserve,7211,2199,23,1689000,253400,8000,1950400
CASE-2026-NW-02953,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,1447,766,21,3576000,536400,8000,4120400
CASE-2026-NW-02954,Terengganu,Agriculture,Suburban,Leasehold,4160,2498,6,1118000,167700,8000,1293700
CASE-2026-NW-02955,Negeri Sembilan,Agriculture,Suburban,Leasehold,9439,8290,21,4039000,605800,8000,4652800
CASE-2026-NW-02956,Pahang,Agriculture,Rural,Leasehold,5520,4040,30,1553000,233000,8000,1794000
CASE-2026-NW-02957,Pahang,Building,Rural,Leasehold,690,330,2,896000,134400,8000,1038400
CASE-2026-NW-02958,Selangor,Building,Urban,Malay Reserve,1896,1051,10,4687000,703000,8000,5398000
CASE-2026-NW-02959,Pahang,Agriculture,Suburban,Leasehold,9272,3836,1,1983000,297400,8000,2288400
CASE-2026-NW-02960,Sarawak,Agriculture,Rural,Freehold,17092,6183,21,3006000,450900,8000,3464900
CASE-2026-NW-02961,Pulau Pinang,Agriculture,Urban,Freehold,13723,3794,36,3270000,490500,8000,3768500
CASE-2026-NW-02962,Johor,Agriculture,Suburban,Freehold,19731,8376,4,5409000,811400,8000,6228400
CASE-2026-NW-02963,Wilayah Persekutuan Putrajaya,Building,Urban,Leasehold,1371,683,6,3270000,490500,8000,3768500
CASE-2026-NW-02964,Selangor,Building,Suburban,Leasehold,2743,1663,24,6325000,948800,8000,7281800
CASE-2026-NW-02965,Selangor,Agriculture,Urban,Leasehold,18930,14966,30,11471000,1720600,8000,13199600
CASE-2026-NW-02966,Selangor,Agriculture,Urban,Leasehold,16137,13128,12,10890000,1633500,8000,12531500
CASE-2026-NW-02967,Negeri Sembilan,Building,Suburban,Malay Reserve,200,110,17,303000,45400,8000,356400
CASE-2026-NW-02968,Selangor,Agriculture,Suburban,Freehold,16404,6316,35,4361000,654200,8000,5023200
CASE-2026-NW-02969,Melaka,Building,Urban,Freehold,2056,1630,21,5471000,820600,8000,6299600
CASE-2026-NW-02970,Kedah,Building,Urban,Freehold,1733,476,4,1635000,245200,8000,1888200
CASE-2026-NW-02971,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Leasehold,2087,1391,22,4558000,683700,8000,5249700
CASE-2026-NW-02972,Negeri Sembilan,Building,Rural,Freehold,207,145,38,306000,45900,8000,359900
CASE-2026-NW-02973,Johor,Building,Suburban,Freehold,667,627,26,1816000,272400,8000,2096400
CASE-2026-NW-02974,Pulau Pinang,Building,Suburban,Leasehold,2499,1731,6,6008000,901200,8000,6917200
CASE-2026-NW-02975,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,2419,1419,30,6075000,911200,8000,6994200
CASE-2026-NW-02976,Terengganu,Industry,Suburban,Freehold,17331,6047,9,14344000,2151600,8000,16503600
CASE-2026-NW-02977,Kedah,Building,Suburban,Freehold,881,674,25,1831000,274600,8000,2113600
CASE-2026-NW-02978,Pahang,Building,Suburban,Freehold,1437,1057,21,2970000,445500,8000,3423500
CASE-2026-NW-02979,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Freehold,14712,6272,12,4663000,699400,8000,5370400
CASE-2026-NW-02980,Selangor,Agriculture,Rural,Leasehold,17900,6404,21,3891000,583600,8000,4482600
CASE-2026-NW-02981,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,3166,2587,37,2213000,332000,8000,2553000
CASE-2026-NW-02982,Pulau Pinang,Industry,Rural,Leasehold,2409,1062,34,2058000,308700,8000,2374700
CASE-2026-NW-02983,Johor,Building,Urban,Freehold,1446,1337,33,4561000,684200,8000,5253200
CASE-2026-NW-02984,Perak,Agriculture,Suburban,Leasehold,3922,2918,4,1345000,201800,8000,1554800
CASE-2026-NW-02985,Melaka,Agriculture,Rural,Freehold,7013,1936,20,902000,135300,8000,1045300
CASE-2026-NW-02986,Selangor,Agriculture,Suburban,Leasehold,9141,5958,29,4155000,623200,8000,4786200
CASE-2026-NW-02987,Johor,Industry,Urban,Freehold,21795,15678,14,49164000,7374600,8000,56546600
CASE-2026-NW-02988,Kelantan,Agriculture,Rural,Leasehold,11559,6362,7,2787000,418000,8000,3213000
CASE-2026-NW-02989,Kedah,Building,Suburban,Leasehold,2936,2294,16,6237000,935600,8000,7180600
CASE-2026-NW-02990,Pulau Pinang,Agriculture,Suburban,Leasehold,17807,13507,1,8693000,1304000,8000,10005000
CASE-2026-NW-02991,Pulau Pinang,Building,Suburban,Freehold,2814,2310,6,9322000,1398300,8000,10728300
CASE-2026-NW-02992,Selangor,Agriculture,Suburban,Leasehold,9974,4070,32,2576000,386400,8000,2970400
CASE-2026-NW-02993,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,4318,1122,24,1174000,176100,8000,1358100
CASE-2026-NW-02994,Selangor,Industry,Urban,Freehold,9999,7267,33,22697000,3404600,8000,26109600
CASE-2026-NW-02995,Negeri Sembilan,Building,Urban,Freehold,1631,641,16,2451000,367600,8000,2826600
CASE-2026-NW-02996,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,2120,1878,24,6583000,987400,8000,7578400
CASE-2026-NW-02997,Perak,Agriculture,Urban,Freehold,19234,5573,2,3784000,567600,8000,4359600
CASE-2026-NW-02998,Perak,Building,Suburban,Leasehold,2027,1308,16,3740000,561000,8000,4309000
CASE-2026-NW-02999,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Leasehold,15944,3749,0,3763000,564400,8000,4335400
CASE-2026-NW-03000,Terengganu,Building,Urban,Malay Reserve,1980,1275,4,3814000,572100,8000,4394100
CASE-2026-NW-03001,Terengganu,Industry,Rural,Freehold,14542,12951,32,19600000,2940000,8000,22548000
CASE-2026-NW-03002,Perak,Building,Suburban,Freehold,1955,1753,9,4770000,715500,8000,5493500
CASE-2026-NW-03003,Johor,Agriculture,Rural,Freehold,4224,3297,5,1715000,257200,8000,1980200
CASE-2026-NW-03004,Melaka,Building,Suburban,Leasehold,1034,936,25,2241000,336200,8000,2585200
CASE-2026-NW-03005,Selangor,Building,Suburban,Freehold,2657,1232,15,4712000,706800,8000,5426800
CASE-2026-NW-03006,Selangor,Building,Suburban,Leasehold,1170,980,29,3285000,492800,8000,3785800
CASE-2026-NW-03007,Pulau Pinang,Building,Rural,Freehold,1118,334,18,984000,147600,8000,1139600
CASE-2026-NW-03008,Selangor,Agriculture,Urban,Freehold,16869,6790,15,6040000,906000,8000,6954000
CASE-2026-NW-03009,Wilayah Persekutuan Putrajaya,Agriculture,Urban,Freehold,8942,3415,16,2953000,443000,8000,3404000
CASE-2026-NW-03010,Pulau Pinang,Building,Urban,Leasehold,160,138,29,438000,65700,8000,511700
CASE-2026-NW-03011,Selangor,Building,Urban,Freehold,329,274,1,1167000,175000,8000,1350000
CASE-2026-NW-03012,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Freehold,5599,4989,10,3236000,485400,8000,3729400
CASE-2026-NW-03013,Selangor,Agriculture,Suburban,Leasehold,3282,712,21,591000,88600,8000,687600
CASE-2026-NW-03014,Terengganu,Building,Suburban,Freehold,2617,1929,38,4160000,624000,8000,4792000
CASE-2026-NW-03015,Perak,Building,Urban,Leasehold,2983,1052,38,2920000,438000,8000,3366000
CASE-2026-NW-03016,Perak,Building,Urban,Freehold,2567,2229,1,7441000,1116200,8000,8565200
CASE-2026-NW-03017,Pulau Pinang,Industry,Suburban,Freehold,13814,10627,14,28667000,4300000,8000,32975000
CASE-2026-NW-03018,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Freehold,1718,1442,17,4699000,704800,8000,5411800
CASE-2026-NW-03019,Wilayah Persekutuan Kuala Lumpur,Industry,Suburban,Freehold,11333,4808,7,16793000,2519000,8000,19320000
CASE-2026-NW-03020,Pulau Pinang,Building,Suburban,Freehold,1552,619,20,2424000,363600,8000,2795600
CASE-2026-NW-03021,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,2080,706,24,3563000,534400,8000,4105400
CASE-2026-NW-03022,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,1798,1275,4,6659000,998800,8000,7665800
CASE-2026-NW-03023,Selangor,Building,Urban,Leasehold,1566,424,16,1967000,295000,8000,2270000
CASE-2026-NW-03024,Kedah,Building,Urban,Freehold,2574,2343,19,6122000,918300,8000,7048300
CASE-2026-NW-03025,Melaka,Building,Rural,Freehold,1647,748,7,2182000,327300,8000,2517300
CASE-2026-NW-03026,Selangor,Building,Suburban,Freehold,1087,824,32,2848000,427200,8000,3283200
CASE-2026-NW-03027,Perak,Agriculture,Suburban,Freehold,3624,2063,12,1060000,159000,8000,1227000
CASE-2026-NW-03028,Selangor,Building,Urban,Freehold,2690,2275,24,8851000,1327600,8000,10186600
CASE-2026-NW-03029,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,2216,1462,12,6041000,906200,8000,6955200
CASE-2026-NW-03030,Selangor,Agriculture,Rural,Leasehold,11459,6642,28,3226000,483900,8000,3717900
CASE-2026-NW-03031,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Freehold,6923,3457,11,2485000,372800,8000,2865800
CASE-2026-NW-03032,Terengganu,Building,Urban,Leasehold,304,189,34,468000,70200,8000,546200
CASE-2026-NW-03033,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,15225,8738,11,6625000,993800,8000,7626800
CASE-2026-NW-03034,Kelantan,Building,Suburban,Freehold,1444,1229,38,2659000,398800,8000,3065800
CASE-2026-NW-03035,Selangor,Agriculture,Suburban,Freehold,7041,3198,33,2349000,352400,8000,2709400
CASE-2026-NW-03036,Johor,Building,Suburban,Freehold,472,391,23,1143000,171400,8000,1322400
CASE-2026-NW-03037,Selangor,Agriculture,Rural,Leasehold,2681,1444,16,903000,135400,8000,1046400
CASE-2026-NW-03038,Kedah,Building,Urban,Freehold,811,474,22,1546000,231900,8000,1785900
CASE-2026-NW-03039,Pulau Pinang,Agriculture,Urban,Leasehold,13455,8874,2,6538000,980700,8000,7526700
CASE-2026-NW-03040,Pulau Pinang,Building,Urban,Leasehold,2303,1368,34,4929000,739400,8000,5676400
CASE-2026-NW-03041,Selangor,Agriculture,Suburban,Malay Reserve,16666,10132,15,6180000,927000,8000,7115000
CASE-2026-NW-03042,Sarawak,Building,Rural,Leasehold,555,168,37,359000,53800,8000,420800
CASE-2026-NW-03043,Selangor,Building,Suburban,Freehold,722,573,6,2193000,329000,8000,2530000
CASE-2026-NW-03044,Kelantan,Agriculture,Urban,Malay Reserve,19117,16102,12,6364000,954600,8000,7326600
CASE-2026-NW-03045,Perak,Agriculture,Urban,Freehold,9387,6084,24,3383000,507400,8000,3898400
CASE-2026-NW-03046,Johor,Building,Suburban,Freehold,2378,2108,14,6819000,1022800,8000,7849800
CASE-2026-NW-03047,Negeri Sembilan,Industry,Suburban,Malay Reserve,4918,4519,30,7247000,1087000,8000,8342000
CASE-2026-NW-03048,Melaka,Agriculture,Suburban,Leasehold,14225,11515,16,5427000,814000,8000,6249000
CASE-2026-NW-03049,Johor,Agriculture,Suburban,Leasehold,7944,4837,29,2965000,444800,8000,3417800
CASE-2026-NW-03050,Johor,Building,Rural,Leasehold,1086,405,35,984000,147600,8000,1139600
CASE-2026-NW-03051,Negeri Sembilan,Building,Suburban,Freehold,1472,1047,9,2929000,439400,8000,3376400
CASE-2026-NW-03052,Kelantan,Building,Urban,Freehold,193,70,25,195000,29200,8000,232200
CASE-2026-NW-03053,Pulau Pinang,Agriculture,Rural,Freehold,13367,11075,34,5299000,794800,8000,6101800
CASE-2026-NW-03054,Sabah,Building,Urban,Freehold,342,105,34,347000,52000,8000,407000
CASE-2026-NW-03055,Perlis,Agriculture,Rural,Leasehold,8894,3814,16,1366000,204900,8000,1578900
CASE-2026-NW-03056,Kelantan,Agriculture,Rural,Malay Reserve,2690,1651,30,459000,68800,8000,535800
CASE-2026-NW-03057,Melaka,Building,Suburban,Leasehold,2308,672,3,2426000,363900,8000,2797900
CASE-2026-NW-03058,Selangor,Building,Rural,Leasehold,821,704,1,2433000,365000,8000,2806000
CASE-2026-NW-03059,Selangor,Building,Rural,Leasehold,2655,1511,23,4060000,609000,8000,4677000
CASE-2026-NW-03060,Melaka,Building,Suburban,Leasehold,2823,2376,31,6122000,918300,8000,7048300
CASE-2026-NW-03061,Kelantan,Agriculture,Rural,Leasehold,15397,7399,11,3004000,450600,8000,3462600
CASE-2026-NW-03062,Sarawak,Building,Rural,Malay Reserve,1974,504,32,1045000,156800,8000,1209800
CASE-2026-NW-03063,Perlis,Building,Rural,Freehold,2784,2047,19,4278000,641700,8000,4927700
CASE-2026-NW-03064,Selangor,Building,Suburban,Freehold,2011,677,39,2600000,390000,8000,2998000
CASE-2026-NW-03065,Sabah,Building,Rural,Leasehold,1584,1147,8,3145000,471800,8000,3624800
CASE-2026-NW-03066,Perak,Agriculture,Rural,Leasehold,5268,1378,13,582000,87300,8000,677300
CASE-2026-NW-03067,Kelantan,Industry,Suburban,Freehold,3316,1127,6,2531000,379600,8000,2918600
CASE-2026-NW-03068,Pulau Pinang,Building,Rural,Leasehold,415,259,38,645000,96800,8000,749800
CASE-2026-NW-03069,Selangor,Building,Suburban,Malay Reserve,2676,1033,34,3477000,521600,8000,4006600
CASE-2026-NW-03070,Sabah,Agriculture,Suburban,Freehold,7274,6128,19,2826000,423900,8000,3257900
CASE-2026-NW-03071,Kelantan,Industry,Suburban,Leasehold,14171,12117,23,19106000,2865900,8000,21979900
CASE-2026-NW-03072,Selangor,Agriculture,Urban,Freehold,5393,2968,15,2690000,403500,8000,3101500
CASE-2026-NW-03073,Pahang,Building,Urban,Freehold,545,452,9,1360000,204000,8000,1572000
CASE-2026-NW-03074,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,1530,1151,8,4763000,714400,8000,5485400
CASE-2026-NW-03075,Selangor,Agriculture,Urban,Leasehold,12706,6043,1,5452000,817800,8000,6277800
CASE-2026-NW-03076,Melaka,Building,Urban,Leasehold,1689,640,25,2108000,316200,8000,2432200
CASE-2026-NW-03077,Perak,Agriculture,Rural,Leasehold,18208,8077,21,3181000,477200,8000,3666200
CASE-2026-NW-03078,Melaka,Industry,Urban,Freehold,8810,6946,7,18761000,2814200,8000,21583200
CASE-2026-NW-03079,Negeri Sembilan,Building,Urban,Freehold,1595,656,7,2303000,345400,8000,2656400
CASE-2026-NW-03080,Sabah,Building,Suburban,Leasehold,1813,847,4,2505000,375800,8000,2888800
CASE-2026-NW-03081,Pulau Pinang,Building,Urban,Leasehold,2579,878,29,3732000,559800,8000,4299800
CASE-2026-NW-03082,Johor,Agriculture,Suburban,Leasehold,14340,12402,19,6883000,1032400,8000,7923400
CASE-2026-NW-03083,Perlis,Building,Urban,Freehold,279,264,12,731000,109600,8000,848600
CASE-2026-NW-03084,Melaka,Building,Urban,Malay Reserve,2247,710,15,2310000,346500,8000,2664500
CASE-2026-NW-03085,Negeri Sembilan,Agriculture,Suburban,Leasehold,7488,3971,17,2065000,309800,8000,2382800
CASE-2026-NW-03086,Johor,Building,Rural,Leasehold,2310,725,1,2562000,384300,8000,2954300
CASE-2026-NW-03087,Selangor,Industry,Suburban,Freehold,2866,2617,15,7163000,1074400,8000,8245400
CASE-2026-NW-03088,Perak,Agriculture,Urban,Leasehold,18971,9141,12,4825000,723800,8000,5556800
CASE-2026-NW-03089,Sabah,Agriculture,Suburban,Malay Reserve,8092,4729,34,2004000,300600,8000,2312600
CASE-2026-NW-03090,Perak,Building,Urban,Freehold,440,333,14,935000,140200,8000,1083200
CASE-2026-NW-03091,Pulau Pinang,Building,Urban,Freehold,2078,662,13,3021000,453200,8000,3482200
CASE-2026-NW-03092,Sarawak,Agriculture,Rural,Leasehold,5144,2543,28,991000,148600,8000,1147600
CASE-2026-NW-03093,Johor,Building,Suburban,Leasehold,1733,782,2,2853000,428000,8000,3289000
CASE-2026-NW-03094,Kedah,Building,Suburban,Malay Reserve,2808,1710,7,4555000,683200,8000,5246200
CASE-2026-NW-03095,Pahang,Agriculture,Urban,Freehold,5486,1233,23,801000,120200,8000,929200
CASE-2026-NW-03096,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Leasehold,10940,9711,31,4789000,718400,8000,5515400
CASE-2026-NW-03097,Terengganu,Building,Suburban,Freehold,1382,1173,32,2331000,349600,8000,2688600
CASE-2026-NW-03098,Melaka,Agriculture,Suburban,Leasehold,17437,13422,0,7534000,1130100,8000,8672100
CASE-2026-NW-03099,Johor,Agriculture,Urban,Freehold,17410,6414,13,5079000,761800,8000,5848800
CASE-2026-NW-03100,Terengganu,Agriculture,Rural,Leasehold,4670,3763,30,1357000,203600,8000,1568600
CASE-2026-NW-03101,Johor,Agriculture,Urban,Freehold,13557,8112,38,5653000,848000,8000,6509000
CASE-2026-NW-03102,Pulau Pinang,Building,Urban,Freehold,2689,1635,27,6182000,927300,8000,7117300
CASE-2026-NW-03103,Perlis,Industry,Urban,Freehold,14868,6974,18,17038000,2555700,8000,19601700
CASE-2026-NW-03104,Selangor,Building,Urban,Freehold,2980,2780,27,10679000,1601800,8000,12288800
CASE-2026-NW-03105,Pahang,Agriculture,Rural,Leasehold,9654,7894,5,3228000,484200,8000,3720200
CASE-2026-NW-03106,Pulau Pinang,Building,Rural,Leasehold,323,148,22,498000,74700,8000,580700
CASE-2026-NW-03107,Pahang,Agriculture,Suburban,Freehold,5897,1991,14,1119000,167800,8000,1294800
CASE-2026-NW-03108,Johor,Building,Suburban,Freehold,835,366,12,1206000,180900,8000,1394900
CASE-2026-NW-03109,Johor,Building,Urban,Leasehold,1300,878,36,2919000,437800,8000,3364800
CASE-2026-NW-03110,Kelantan,Agriculture,Rural,Leasehold,19619,15538,31,4724000,708600,8000,5440600
CASE-2026-NW-03111,Pulau Pinang,Industry,Rural,Leasehold,17833,12014,24,22910000,3436500,8000,26354500
CASE-2026-NW-03112,Perak,Agriculture,Suburban,Leasehold,7463,2882,21,1475000,221200,8000,1704200
CASE-2026-NW-03113,Melaka,Building,Suburban,Freehold,2281,2125,10,6212000,931800,8000,7151800
CASE-2026-NW-03114,Perak,Building,Suburban,Freehold,1155,1028,7,3190000,478500,8000,3676500
CASE-2026-NW-03115,Negeri Sembilan,Agriculture,Urban,Freehold,15611,5510,33,3382000,507300,8000,3897300
CASE-2026-NW-03116,Sarawak,Building,Rural,Freehold,1147,830,39,1743000,261400,8000,2012400
CASE-2026-NW-03117,Kedah,Agriculture,Rural,Freehold,5904,4552,20,1553000,233000,8000,1794000
CASE-2026-NW-03118,Melaka,Building,Urban,Freehold,2623,1338,30,4391000,658600,8000,5057600
CASE-2026-NW-03119,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,349,278,31,1047000,157000,8000,1212000
CASE-2026-NW-03120,Johor,Building,Suburban,Freehold,1883,1664,4,5719000,857800,8000,6584800
CASE-2026-NW-03121,Johor,Agriculture,Rural,Freehold,14682,6137,28,3226000,483900,8000,3717900
